[nltk_data] Downloading package wordnet to /home/bjorvl16/nltk_data...
[nltk_data]   Package wordnet is already up-to-date!
[nltk_data] Downloading package stopwords to
[nltk_data]     /home/bjorvl16/nltk_data...
[nltk_data]   Package stopwords is already up-to-date!
[*] Load dataset...
[*] Fix malformed data...
[*] Split...
[*] Encoding...
[*] Encoding feature: text... 4922
==============================
Using CPU for training
Dataset: fake-news-datasets-deception-Celebrity
TMU params: num-clauses=5000, T=200, s=15.0
Epochs: 150
Feature(s): text
max-vocab=15000, max-domain=500, max-tweet=500
====================
Train size: 400
Train classes: 2
Test size: 100
Test classes: 2
Total features: 4922
==============================
[*] Training for 150 epochs...
Epoch 115: Train%/Test% | Accuracy: 99.75%/73.00% | Precision: 99.75%/73.03% | Recall: 99.75%/72.42% | F1: 99.75%/72.54% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 116: Train%/Test% | Accuracy: 100.00%/71.00% | Precision: 100.00%/70.85% | Recall: 100.00%/70.57% | F1: 100.00%/70.64% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 117: Train%/Test% | Accuracy: 99.75%/73.00% | Precision: 99.75%/73.03% | Recall: 99.75%/72.42% | F1: 99.75%/72.54% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 118: Train%/Test% | Accuracy: 99.50%/74.00% | Precision: 99.49%/74.17% | Recall: 99.51%/73.35% | F1: 99.50%/73.48% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 119: Train%/Test% | Accuracy: 99.75%/73.00% | Precision: 99.75%/73.03% | Recall: 99.75%/72.42% | F1: 99.75%/72.54% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 120: Train%/Test% | Accuracy: 99.75%/73.00% | Precision: 99.75%/73.03% | Recall: 99.75%/72.42% | F1: 99.75%/72.54% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 121: Train%/Test% | Accuracy: 99.75%/73.00% | Precision: 99.75%/73.25% | Recall: 99.75%/72.26% | F1: 99.75%/72.38% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 122: Train%/Test% | Accuracy: 99.75%/72.00% | Precision: 99.75%/71.92% | Recall: 99.75%/71.50% | F1: 99.75%/71.59% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 123: Train%/Test% | Accuracy: 100.00%/73.00% | Precision: 100.00%/72.89% | Recall: 100.00%/72.58% | F1: 100.00%/72.67% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 124: Train%/Test% | Accuracy: 99.75%/72.00% | Precision: 99.75%/71.92% | Recall: 99.75%/71.50% | F1: 99.75%/71.59% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 125: Train%/Test% | Accuracy: 99.75%/75.00% | Precision: 99.75%/75.09% | Recall: 99.75%/74.44% | F1: 99.75%/74.57% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 126: Train%/Test% | Accuracy: 99.75%/73.00% | Precision: 99.75%/73.03% | Recall: 99.75%/72.42% | F1: 99.75%/72.54% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 127: Train%/Test% | Accuracy: 99.50%/73.00% | Precision: 99.49%/73.03% | Recall: 99.51%/72.42% | F1: 99.50%/72.54% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 128: Train%/Test% | Accuracy: 99.75%/74.00% | Precision: 99.75%/74.45% | Recall: 99.75%/73.19% | F1: 99.75%/73.32% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 129: Train%/Test% | Accuracy: 99.50%/73.00% | Precision: 99.49%/73.55% | Recall: 99.51%/72.10% | F1: 99.50%/72.20% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 130: Train%/Test% | Accuracy: 99.50%/74.00% | Precision: 99.49%/74.17% | Recall: 99.51%/73.35% | F1: 99.50%/73.48% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 131: Train%/Test% | Accuracy: 99.50%/75.00% | Precision: 99.49%/75.09% | Recall: 99.51%/74.44% | F1: 99.50%/74.57% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 132: Train%/Test% | Accuracy: 99.50%/74.00% | Precision: 99.49%/74.45% | Recall: 99.51%/73.19% | F1: 99.50%/73.32% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 133: Train%/Test% | Accuracy: 99.50%/74.00% | Precision: 99.49%/74.45% | Recall: 99.51%/73.19% | F1: 99.50%/73.32% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 134: Train%/Test% | Accuracy: 99.25%/73.00% | Precision: 99.25%/74.47% | Recall: 99.26%/71.78% | F1: 99.25%/71.75% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 135: Train%/Test% | Accuracy: 99.50%/74.00% | Precision: 99.49%/74.83% | Recall: 99.51%/73.03% | F1: 99.50%/73.13% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 136: Train%/Test% | Accuracy: 99.50%/75.00% | Precision: 99.49%/75.35% | Recall: 99.51%/74.28% | F1: 99.50%/74.42% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 137: Train%/Test% | Accuracy: 99.75%/75.00% | Precision: 99.75%/75.09% | Recall: 99.75%/74.44% | F1: 99.75%/74.57% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 138: Train%/Test% | Accuracy: 99.75%/76.00% | Precision: 99.75%/76.25% | Recall: 99.75%/75.36% | F1: 99.75%/75.52% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 139: Train%/Test% | Accuracy: 100.00%/73.00% | Precision: 100.00%/72.89% | Recall: 100.00%/72.58% | F1: 100.00%/72.67% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 140: Train%/Test% | Accuracy: 100.00%/73.00% | Precision: 100.00%/72.89% | Recall: 100.00%/72.58% | F1: 100.00%/72.67% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 141: Train%/Test% | Accuracy: 99.75%/74.00% | Precision: 99.75%/73.97% | Recall: 99.75%/73.51% | F1: 99.75%/73.62% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 142: Train%/Test% | Accuracy: 99.75%/74.00% | Precision: 99.75%/73.97% | Recall: 99.75%/73.51% | F1: 99.75%/73.62% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 143: Train%/Test% | Accuracy: 99.75%/75.00% | Precision: 99.75%/75.35% | Recall: 99.75%/74.28% | F1: 99.75%/74.42% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 144: Train%/Test% | Accuracy: 99.75%/74.00% | Precision: 99.75%/73.97% | Recall: 99.75%/73.51% | F1: 99.75%/73.62% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 145: Train%/Test% | Accuracy: 99.75%/71.00% | Precision: 99.75%/70.81% | Recall: 99.75%/70.73% | F1: 99.75%/70.76% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 146: Train%/Test% | Accuracy: 99.75%/72.00% | Precision: 99.75%/71.83% | Recall: 99.75%/71.66% | F1: 99.75%/71.72% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 147: Train%/Test% | Accuracy: 99.50%/73.00% | Precision: 99.49%/73.03% | Recall: 99.51%/72.42% | F1: 99.50%/72.54% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 148: Train%/Test% | Accuracy: 99.50%/73.00% | Precision: 99.49%/73.03% | Recall: 99.51%/72.42% | F1: 99.50%/72.54% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 149: Train%/Test% | Accuracy: 99.50%/73.00% | Precision: 99.49%/73.03% | Recall: 99.51%/72.42% | F1: 99.50%/72.54% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 150: Train%/Test% | Accuracy: 99.50%/72.00% | Precision: 99.49%/72.33% | Recall: 99.51%/71.18% | F1: 99.50%/71.26% | Time: fit=002s, train=000s, test=000s, total=002s
