[nltk_data] Downloading package wordnet to /home/bjorvl16/nltk_data...
[nltk_data]   Package wordnet is already up-to-date!
[nltk_data] Downloading package stopwords to
[nltk_data]     /home/bjorvl16/nltk_data...
[nltk_data]   Package stopwords is already up-to-date!
[*] Load dataset...
[*] Fix malformed data...
[*] Split...
[*] Encoding...
[*] Encoding feature: text... 4922
==============================
Using CPU for training
Dataset: fake-news-datasets-deception-Celebrity
TMU params: num-clauses=5000, T=200, s=15.0
Epochs: 150
Feature(s): text
max-vocab=15000, max-domain=500, max-tweet=500
====================
Train size: 400
Train classes: 2
Test size: 100
Test classes: 2
Total features: 4922
==============================
[*] Training for 150 epochs...
Epoch   1: Train%/Test% | Accuracy: 52.25%/56.00% | Precision: 52.76%/55.26% | Recall: 52.54%/54.27% | F1: 51.40%/52.81% | Time: fit=006s, train=000s, test=000s, total=006s
Epoch  33: Train%/Test% | Accuracy: 96.75%/73.00% | Precision: 96.80%/73.03% | Recall: 96.79%/72.42% | F1: 96.75%/72.54% | Time: fit=003s, train=000s, test=000s, total=003s
Epoch  34: Train%/Test% | Accuracy: 96.50%/72.00% | Precision: 96.57%/71.88% | Recall: 96.47%/71.98% | F1: 96.50%/71.90% | Time: fit=003s, train=000s, test=000s, total=003s
Epoch  35: Train%/Test% | Accuracy: 96.75%/73.00% | Precision: 96.84%/73.25% | Recall: 96.80%/72.26% | F1: 96.75%/72.38% | Time: fit=003s, train=000s, test=000s, total=003s
Epoch  36: Train%/Test% | Accuracy: 96.75%/73.00% | Precision: 96.80%/73.25% | Recall: 96.79%/72.26% | F1: 96.75%/72.38% | Time: fit=003s, train=000s, test=000s, total=003s
Epoch  37: Train%/Test% | Accuracy: 96.25%/74.00% | Precision: 96.39%/74.45% | Recall: 96.31%/73.19% | F1: 96.25%/73.32% | Time: fit=003s, train=000s, test=000s, total=003s
Epoch  38: Train%/Test% | Accuracy: 96.00%/75.00% | Precision: 96.23%/75.70% | Recall: 96.08%/74.11% | F1: 96.00%/74.26% | Time: fit=003s, train=000s, test=000s, total=003s
Epoch  39: Train%/Test% | Accuracy: 97.00%/76.00% | Precision: 97.12%/77.00% | Recall: 97.06%/75.04% | F1: 97.00%/75.20% | Time: fit=003s, train=000s, test=000s, total=003s
Epoch  40: Train%/Test% | Accuracy: 97.00%/76.00% | Precision: 97.12%/77.00% | Recall: 97.06%/75.04% | F1: 97.00%/75.20% | Time: fit=003s, train=000s, test=000s, total=003s
Epoch  41: Train%/Test% | Accuracy: 96.50%/74.00% | Precision: 96.67%/74.83% | Recall: 96.57%/73.03% | F1: 96.50%/73.13% | Time: fit=003s, train=000s, test=000s, total=003s
Epoch  42: Train%/Test% | Accuracy: 96.00%/73.00% | Precision: 96.23%/73.96% | Recall: 96.08%/71.94% | F1: 96.00%/71.99% | Time: fit=002s, train=000s, test=000s, total=003s
Epoch  43: Train%/Test% | Accuracy: 96.25%/72.00% | Precision: 96.45%/72.33% | Recall: 96.32%/71.18% | F1: 96.25%/71.26% | Time: fit=002s, train=000s, test=000s, total=003s
Epoch  44: Train%/Test% | Accuracy: 96.75%/73.00% | Precision: 96.89%/73.25% | Recall: 96.81%/72.26% | F1: 96.75%/72.38% | Time: fit=002s, train=000s, test=000s, total=003s
Epoch  45: Train%/Test% | Accuracy: 97.25%/74.00% | Precision: 97.34%/74.17% | Recall: 97.30%/73.35% | F1: 97.25%/73.48% | Time: fit=002s, train=000s, test=000s, total=003s
Epoch  46: Train%/Test% | Accuracy: 97.50%/73.00% | Precision: 97.54%/73.25% | Recall: 97.54%/72.26% | F1: 97.50%/72.38% | Time: fit=003s, train=000s, test=000s, total=003s
Epoch  47: Train%/Test% | Accuracy: 98.00%/74.00% | Precision: 98.01%/73.97% | Recall: 98.03%/73.51% | F1: 98.00%/73.62% | Time: fit=002s, train=000s, test=000s, total=003s
Epoch  48: Train%/Test% | Accuracy: 98.25%/72.00% | Precision: 98.34%/72.20% | Recall: 98.21%/72.30% | F1: 98.25%/71.99% | Time: fit=002s, train=000s, test=000s, total=003s
Epoch  49: Train%/Test% | Accuracy: 98.50%/72.00% | Precision: 98.51%/72.00% | Recall: 98.49%/72.14% | F1: 98.50%/71.96% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch  50: Train%/Test% | Accuracy: 98.75%/69.00% | Precision: 98.75%/68.81% | Recall: 98.76%/68.56% | F1: 98.75%/68.62% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch  51: Train%/Test% | Accuracy: 97.75%/72.00% | Precision: 97.80%/72.08% | Recall: 97.79%/71.34% | F1: 97.75%/71.44% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch  52: Train%/Test% | Accuracy: 97.75%/75.00% | Precision: 97.80%/75.70% | Recall: 97.79%/74.11% | F1: 97.75%/74.26% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch  53: Train%/Test% | Accuracy: 99.00%/74.00% | Precision: 98.99%/73.97% | Recall: 99.01%/73.51% | F1: 99.00%/73.62% | Time: fit=002s, train=000s, test=000s, total=003s
Epoch  54: Train%/Test% | Accuracy: 99.50%/72.00% | Precision: 99.51%/71.88% | Recall: 99.49%/71.98% | F1: 99.50%/71.90% | Time: fit=002s, train=000s, test=000s, total=003s
Epoch  55: Train%/Test% | Accuracy: 99.50%/72.00% | Precision: 99.51%/71.82% | Recall: 99.49%/71.82% | F1: 99.50%/71.82% | Time: fit=002s, train=000s, test=000s, total=003s
Epoch  56: Train%/Test% | Accuracy: 99.50%/73.00% | Precision: 99.49%/73.03% | Recall: 99.51%/72.42% | F1: 99.50%/72.54% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch  57: Train%/Test% | Accuracy: 99.00%/74.00% | Precision: 99.00%/74.45% | Recall: 99.02%/73.19% | F1: 99.00%/73.32% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch  58: Train%/Test% | Accuracy: 98.75%/76.00% | Precision: 98.76%/76.57% | Recall: 98.77%/75.20% | F1: 98.75%/75.37% | Time: fit=002s, train=000s, test=000s, total=003s
Epoch  59: Train%/Test% | Accuracy: 99.75%/74.00% | Precision: 99.76%/74.17% | Recall: 99.74%/73.35% | F1: 99.75%/73.48% | Time: fit=002s, train=000s, test=000s, total=003s
Epoch  60: Train%/Test% | Accuracy: 98.25%/75.00% | Precision: 98.28%/75.70% | Recall: 98.28%/74.11% | F1: 98.25%/74.26% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch  61: Train%/Test% | Accuracy: 99.50%/75.00% | Precision: 99.50%/75.09% | Recall: 99.50%/74.44% | F1: 99.50%/74.57% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch  62: Train%/Test% | Accuracy: 99.75%/72.00% | Precision: 99.76%/71.88% | Recall: 99.74%/71.98% | F1: 99.75%/71.90% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch  63: Train%/Test% | Accuracy: 99.75%/73.00% | Precision: 99.76%/72.83% | Recall: 99.74%/72.75% | F1: 99.75%/72.78% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch  64: Train%/Test% | Accuracy: 99.75%/72.00% | Precision: 99.76%/71.92% | Recall: 99.74%/71.50% | F1: 99.75%/71.59% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch  65: Train%/Test% | Accuracy: 99.50%/74.00% | Precision: 99.50%/74.17% | Recall: 99.50%/73.35% | F1: 99.50%/73.48% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch  66: Train%/Test% | Accuracy: 99.50%/73.00% | Precision: 99.51%/73.03% | Recall: 99.49%/72.42% | F1: 99.50%/72.54% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch  67: Train%/Test% | Accuracy: 99.75%/73.00% | Precision: 99.75%/73.03% | Recall: 99.75%/72.42% | F1: 99.75%/72.54% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch  68: Train%/Test% | Accuracy: 99.75%/71.00% | Precision: 99.76%/70.84% | Recall: 99.74%/70.89% | F1: 99.75%/70.86% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch  69: Train%/Test% | Accuracy: 100.00%/73.00% | Precision: 100.00%/73.03% | Recall: 100.00%/72.42% | F1: 100.00%/72.54% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch  70: Train%/Test% | Accuracy: 98.50%/74.00% | Precision: 98.50%/74.17% | Recall: 98.52%/73.35% | F1: 98.50%/73.48% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch  71: Train%/Test% | Accuracy: 98.75%/73.00% | Precision: 98.76%/73.25% | Recall: 98.77%/72.26% | F1: 98.75%/72.38% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch  72: Train%/Test% | Accuracy: 98.75%/73.00% | Precision: 98.76%/73.25% | Recall: 98.77%/72.26% | F1: 98.75%/72.38% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch  73: Train%/Test% | Accuracy: 100.00%/71.00% | Precision: 100.00%/70.96% | Recall: 100.00%/70.41% | F1: 100.00%/70.50% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch  74: Train%/Test% | Accuracy: 99.75%/71.00% | Precision: 99.75%/70.85% | Recall: 99.75%/70.57% | F1: 99.75%/70.64% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch  75: Train%/Test% | Accuracy: 99.75%/72.00% | Precision: 99.75%/71.92% | Recall: 99.75%/71.50% | F1: 99.75%/71.59% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch  76: Train%/Test% | Accuracy: 99.75%/72.00% | Precision: 99.75%/72.08% | Recall: 99.75%/71.34% | F1: 99.75%/71.44% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch  77: Train%/Test% | Accuracy: 99.75%/73.00% | Precision: 99.75%/73.03% | Recall: 99.75%/72.42% | F1: 99.75%/72.54% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch  78: Train%/Test% | Accuracy: 99.50%/71.00% | Precision: 99.49%/70.85% | Recall: 99.51%/70.57% | F1: 99.50%/70.64% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch  79: Train%/Test% | Accuracy: 98.75%/75.00% | Precision: 98.76%/75.70% | Recall: 98.77%/74.11% | F1: 98.75%/74.26% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch  80: Train%/Test% | Accuracy: 99.50%/74.00% | Precision: 99.49%/74.17% | Recall: 99.51%/73.35% | F1: 99.50%/73.48% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch  81: Train%/Test% | Accuracy: 99.25%/75.00% | Precision: 99.25%/75.70% | Recall: 99.26%/74.11% | F1: 99.25%/74.26% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch  82: Train%/Test% | Accuracy: 98.75%/75.00% | Precision: 98.76%/75.70% | Recall: 98.77%/74.11% | F1: 98.75%/74.26% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch  83: Train%/Test% | Accuracy: 98.25%/73.00% | Precision: 98.28%/73.55% | Recall: 98.28%/72.10% | F1: 98.25%/72.20% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch  84: Train%/Test% | Accuracy: 98.50%/74.00% | Precision: 98.51%/74.45% | Recall: 98.53%/73.19% | F1: 98.50%/73.32% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch  85: Train%/Test% | Accuracy: 99.75%/73.00% | Precision: 99.75%/73.25% | Recall: 99.75%/72.26% | F1: 99.75%/72.38% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch  86: Train%/Test% | Accuracy: 99.00%/75.00% | Precision: 99.00%/75.70% | Recall: 99.02%/74.11% | F1: 99.00%/74.26% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch  87: Train%/Test% | Accuracy: 100.00%/74.00% | Precision: 100.00%/74.45% | Recall: 100.00%/73.19% | F1: 100.00%/73.32% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch  88: Train%/Test% | Accuracy: 100.00%/70.00% | Precision: 100.00%/69.81% | Recall: 100.00%/69.65% | F1: 100.00%/69.70% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch  89: Train%/Test% | Accuracy: 100.00%/71.00% | Precision: 100.00%/70.85% | Recall: 100.00%/70.57% | F1: 100.00%/70.64% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch  90: Train%/Test% | Accuracy: 99.25%/74.00% | Precision: 99.25%/74.45% | Recall: 99.26%/73.19% | F1: 99.25%/73.32% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch  91: Train%/Test% | Accuracy: 100.00%/71.00% | Precision: 100.00%/70.96% | Recall: 100.00%/70.41% | F1: 100.00%/70.50% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch  92: Train%/Test% | Accuracy: 99.75%/71.00% | Precision: 99.75%/71.14% | Recall: 99.75%/70.25% | F1: 99.75%/70.33% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch  93: Train%/Test% | Accuracy: 99.50%/72.00% | Precision: 99.49%/72.33% | Recall: 99.51%/71.18% | F1: 99.50%/71.26% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch  94: Train%/Test% | Accuracy: 99.75%/74.00% | Precision: 99.75%/74.17% | Recall: 99.75%/73.35% | F1: 99.75%/73.48% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch  95: Train%/Test% | Accuracy: 99.75%/75.00% | Precision: 99.75%/75.70% | Recall: 99.75%/74.11% | F1: 99.75%/74.26% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch  96: Train%/Test% | Accuracy: 99.75%/74.00% | Precision: 99.75%/74.45% | Recall: 99.75%/73.19% | F1: 99.75%/73.32% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch  97: Train%/Test% | Accuracy: 99.75%/74.00% | Precision: 99.75%/74.45% | Recall: 99.75%/73.19% | F1: 99.75%/73.32% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch  98: Train%/Test% | Accuracy: 99.50%/74.00% | Precision: 99.49%/74.45% | Recall: 99.51%/73.19% | F1: 99.50%/73.32% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch  99: Train%/Test% | Accuracy: 99.00%/75.00% | Precision: 99.00%/75.70% | Recall: 99.02%/74.11% | F1: 99.00%/74.26% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 100: Train%/Test% | Accuracy: 100.00%/76.00% | Precision: 100.00%/77.00% | Recall: 100.00%/75.04% | F1: 100.00%/75.20% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 101: Train%/Test% | Accuracy: 100.00%/73.00% | Precision: 100.00%/73.25% | Recall: 100.00%/72.26% | F1: 100.00%/72.38% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 102: Train%/Test% | Accuracy: 100.00%/73.00% | Precision: 100.00%/73.25% | Recall: 100.00%/72.26% | F1: 100.00%/72.38% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 103: Train%/Test% | Accuracy: 100.00%/72.00% | Precision: 100.00%/72.08% | Recall: 100.00%/71.34% | F1: 100.00%/71.44% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 104: Train%/Test% | Accuracy: 100.00%/71.00% | Precision: 100.00%/70.96% | Recall: 100.00%/70.41% | F1: 100.00%/70.50% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 105: Train%/Test% | Accuracy: 100.00%/72.00% | Precision: 100.00%/72.08% | Recall: 100.00%/71.34% | F1: 100.00%/71.44% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 106: Train%/Test% | Accuracy: 100.00%/73.00% | Precision: 100.00%/73.25% | Recall: 100.00%/72.26% | F1: 100.00%/72.38% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 107: Train%/Test% | Accuracy: 100.00%/72.00% | Precision: 100.00%/72.08% | Recall: 100.00%/71.34% | F1: 100.00%/71.44% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 108: Train%/Test% | Accuracy: 100.00%/72.00% | Precision: 100.00%/72.08% | Recall: 100.00%/71.34% | F1: 100.00%/71.44% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 109: Train%/Test% | Accuracy: 100.00%/74.00% | Precision: 100.00%/74.45% | Recall: 100.00%/73.19% | F1: 100.00%/73.32% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 110: Train%/Test% | Accuracy: 100.00%/74.00% | Precision: 100.00%/74.45% | Recall: 100.00%/73.19% | F1: 100.00%/73.32% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 111: Train%/Test% | Accuracy: 100.00%/75.00% | Precision: 100.00%/75.70% | Recall: 100.00%/74.11% | F1: 100.00%/74.26% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 112: Train%/Test% | Accuracy: 99.75%/75.00% | Precision: 99.75%/75.70% | Recall: 99.75%/74.11% | F1: 99.75%/74.26% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 113: Train%/Test% | Accuracy: 99.75%/75.00% | Precision: 99.75%/75.70% | Recall: 99.75%/74.11% | F1: 99.75%/74.26% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 114: Train%/Test% | Accuracy: 99.50%/71.00% | Precision: 99.49%/72.21% | Recall: 99.51%/69.77% | F1: 99.50%/69.66% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 115: Train%/Test% | Accuracy: 100.00%/74.00% | Precision: 100.00%/74.45% | Recall: 100.00%/73.19% | F1: 100.00%/73.32% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 116: Train%/Test% | Accuracy: 100.00%/74.00% | Precision: 100.00%/74.45% | Recall: 100.00%/73.19% | F1: 100.00%/73.32% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 117: Train%/Test% | Accuracy: 100.00%/74.00% | Precision: 100.00%/74.17% | Recall: 100.00%/73.35% | F1: 100.00%/73.48% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 118: Train%/Test% | Accuracy: 100.00%/75.00% | Precision: 100.00%/75.70% | Recall: 100.00%/74.11% | F1: 100.00%/74.26% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 119: Train%/Test% | Accuracy: 100.00%/73.00% | Precision: 100.00%/73.25% | Recall: 100.00%/72.26% | F1: 100.00%/72.38% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 120: Train%/Test% | Accuracy: 100.00%/72.00% | Precision: 100.00%/72.08% | Recall: 100.00%/71.34% | F1: 100.00%/71.44% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 121: Train%/Test% | Accuracy: 100.00%/73.00% | Precision: 100.00%/72.89% | Recall: 100.00%/72.58% | F1: 100.00%/72.67% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 122: Train%/Test% | Accuracy: 100.00%/74.00% | Precision: 100.00%/74.17% | Recall: 100.00%/73.35% | F1: 100.00%/73.48% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 123: Train%/Test% | Accuracy: 100.00%/74.00% | Precision: 100.00%/74.45% | Recall: 100.00%/73.19% | F1: 100.00%/73.32% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 124: Train%/Test% | Accuracy: 100.00%/74.00% | Precision: 100.00%/74.45% | Recall: 100.00%/73.19% | F1: 100.00%/73.32% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 125: Train%/Test% | Accuracy: 100.00%/75.00% | Precision: 100.00%/75.35% | Recall: 100.00%/74.28% | F1: 100.00%/74.42% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 126: Train%/Test% | Accuracy: 100.00%/75.00% | Precision: 100.00%/75.70% | Recall: 100.00%/74.11% | F1: 100.00%/74.26% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 127: Train%/Test% | Accuracy: 100.00%/74.00% | Precision: 100.00%/74.45% | Recall: 100.00%/73.19% | F1: 100.00%/73.32% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 128: Train%/Test% | Accuracy: 99.75%/72.00% | Precision: 99.75%/72.66% | Recall: 99.75%/71.01% | F1: 99.75%/71.06% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 129: Train%/Test% | Accuracy: 100.00%/73.00% | Precision: 100.00%/73.55% | Recall: 100.00%/72.10% | F1: 100.00%/72.20% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 130: Train%/Test% | Accuracy: 99.75%/74.00% | Precision: 99.75%/74.45% | Recall: 99.75%/73.19% | F1: 99.75%/73.32% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 131: Train%/Test% | Accuracy: 99.75%/75.00% | Precision: 99.75%/75.70% | Recall: 99.75%/74.11% | F1: 99.75%/74.26% | Time: fit=002s, train=000s, test=000s, total=002s
Epoch 132: Train%/Test% | Accuracy: 99.75%/73.00% | Precision: 99.75%/73.96% | Recall: 99.75%/71.94% | F1: 99.75%/71.99% | Time: fit=002s, train=000s, test=000s, total=002s
